ANOLFO,"[13, 14]"
ANON,"[13, 14]"
ANOUK,"[1, 2, 13, 14]"
ANOUKANSELMA,[13]
ANOUSH,"[13, 14]"
ANOUX,"[13, 14]"
ANQUISES,"[13, 14]"
ANSANO,"[13, 14]"
ANSBERTO,"[13, 14]"
ANSCARIO,"[13, 14]"
ANSEL,"[13, 14]"
ANSELME,"[13, 14]"
ANSELMO,"[1, 6, 10, 11, 13, 14]"
ANSENUSA,[13]
ANSLEY,"[13, 14]"
ANSOVINO,"[13, 14]"
ANTAR,"[1, 13, 14]"
ANTARES,"[13, 14]"
ANTELMO,"[1, 13, 14]"
ANTELO,"[13, 14]"
ANTENOR,"[1, 10, 11, 13, 14]"
ANTEO,"[11, 13, 14]"
ANTERIA,"[13, 14]"
ANTERO,"[1, 11, 13, 14]"
ANTES,"[13, 14]"
ANTHONY,"[1, 2, 13, 14]"
ANTI,"[13, 14]"
ANTIDIO,"[1, 13, 14]"
ANTIGONO,"[13, 14]"
ANTIMO,"[1, 13, 14]"
ANTINIA,"[13, 14]"
ANTINO,"[13, 14]"
ANTINOGENES,"[13, 14]"
ANTIOCO,"[1, 11, 13, 14]"
ANTIPAS,"[13, 14]"
ANTOINE,"[1, 13, 14]"
ANTOLIANO,"[1, 13, 14]"
ANTOLIN,"[1, 13, 14]"
ANTOLINA,"[1, 13, 14]"
ANTON,"[1, 2, 4, 5, 6, 11, 13, 14]"
ANTONELA,"[1, 13, 14]"
ANTONELLA,"[1, 2, 10, 13, 14]"
ANTONELLO,"[1, 13, 14]"
ANTONIA,"[1, 2, 4, 5, 6, 8, 13, 14]"
ANTONIETA,"[1, 13, 14]"
ANTONIETE,"[13, 14]"
ANTONINA,"[1, 13, 14]"
ANTONINO,"[1, 6, 10, 13, 14]"
ANTONIO,"[1, 2, 6, 8, 10, 11, 13, 14]"
ANTONY,"[1, 13, 14]"
ANTRANIG,"[13, 14]"
ANTSISE,"[13, 14]"
ANTU,"[13, 14]"
ANTUAL,"[13, 14]"
ANTUAN,"[1, 13, 14]"
ANTUN,"[13, 14]"
ANUAR,"[1, 2, 13, 14]"
ANUKA,"[13, 14]"
ANULEN,[13]
ANUNCIACION,"[1, 6, 10, 11, 13, 14]"
ANUNCIADA,"[1, 13, 14]"
ANUSH,"[1, 13, 14]"
ANUSHKA,[13]
ANVON,[13]
ANWAR,"[1, 2, 13, 14]"
ANYELEN,"[13, 14]"
AOLANI,"[13, 14]"
AONI,[13]
APARECIDA,"[1, 13, 14]"
APARICIO,"[1, 6, 11, 13, 14]"
APAZ,"[13, 14]"
APEES,"[13, 14]"
APELES,"[13, 6, 14]"
APELIO,"[13, 14]"
APIA,"[13, 14]"
APIANO,"[13, 14]"
APODEMIO,"[13, 14]"
APOLINAR,"[1, 6, 10, 13, 14]"
APOLINARIA,"[1, 13, 14]"
APOLINARIO,"[11, 13, 14]"
APOLINIA,"[13, 14]"
APOLO,"[1, 10, 11, 13, 14]"
APOLODORO,"[11, 13, 14]"
APOLONIA,"[1, 6, 11, 13, 14]"
APOLONIO,"[1, 6, 10, 11, 13, 14]"
APPOLINE,[13]
APRIL,"[1, 13, 14]"
APRO,"[13, 14]"
APRONIANO,"[1, 13, 14]"
APTONIO,"[13, 14]"
APULEYO,"[13, 14]"
AQUA,[13]
AQUILA,"[13, 14]"
AQUILEO,"[13, 14]"
AQUILES,"[1, 6, 10, 11, 13, 14]"
AQUILINA,"[1, 6, 11, 13, 14]"
AQUILINO,"[1, 6, 11, 13, 14]"
ARA,"[1, 13, 14]"
ARABELA,"[1, 13, 14]"
ARABELLA,"[1, 13]"
ARABIA,"[1, 13, 14]"
ARACELI,"[1, 2, 5, 6, 10, 11, 13, 14]"
ARACELIA,"[3, 13, 14]"
ARACELICA,"[13, 14]"
ARACELLI,"[13, 14]"
ARACI,"[13, 14]"
ARACIO,"[13, 14]"
ARADOR,"[13, 14]"
ARAEL,[13]
ARAI,"[1, 2, 13, 14]"
ARAKEL,"[13, 14]"
ARAM,"[1, 2, 5, 6, 13, 14]"
ARAMI,"[1, 13, 14]"
ARAMINTA,"[13, 14]"
ARAMIS,"[1, 13, 14]"
ARAMITA,"[1, 13, 14]"
ARAMY,[13]
ARANDU,"[13, 14]"
ARANTZA,"[1, 13, 14]"
ARANZA,"[1, 11, 13, 14]"
ARANZAZU,"[1, 6, 10, 11, 13, 14]"
ARANZUZRU,[13]
ARAPEY,"[13, 14]"
ARASH,"[1, 13, 14]"
ARAUCO,"[13, 14]"
ARAXI,"[13, 14]"
ARAZAZO,[13]
ARBOGASTO,"[13, 14]"
ARCADIA,"[1, 5, 6, 11, 13, 14]"
ARCADIO,"[1, 6, 11, 13, 14]"
ARCANGEL,"[1, 13, 14]"
ARCANGELA,"[1, 13, 14]"
ARCELIA,"[1, 13, 14]"
ARCENIA,"[1, 13, 14]"
ARCENIO,"[1, 13, 14]"
ARCHALUIS,"[13, 14]"
ARCHER,"[13, 14]"
ARCHIBALD,"[13, 14]"
ARCHIBALDO,"[13, 14]"
ARCHIE,"[1, 13]"
ARCONCIO,"[13, 14]"
ARDACHES,"[13, 14]"
ARDALION,"[13, 14]"
ARDASHES,"[13, 14]"
ARDEN,"[13, 14]"
ARDIN,"[13, 14]"
ARDON,"[13, 14]"
ARDUINO,"[11, 13, 14]"
ARE,"[13, 14]"
AREB,"[13, 14]"
AREF,"[1, 13, 14]"
AREK,"[1, 13, 14]"
AREL,"[13, 14]"
ARELI,"[1, 13, 14]"
ARELIZ,"[13, 14]"
ARELLA,"[13, 14]"
AREN,"[1, 2, 13, 14]"
ARENA,"[1, 13, 14]"
ARES,"[1, 2, 4, 5, 6, 11, 13, 14]"
ARETAS,"[13, 14]"
ARETHA,"[1, 13, 14]"
ARETINA,"[13, 14]"
ARETUSA,"[13, 14]"
AREV,"[13, 14]"
ARGE,"[13, 14]"
ARGELIA,"[1, 13, 14]"
ARGEMINA,"[13, 14]"
ARGEN,"[13, 14]"
ARGENTINA,"[1, 13, 14]"
ARGENTINO,"[1, 13, 14]"
ARGEO,"[1, 13, 14]"
ARGIMIRO,"[1, 6, 10, 13, 14]"
ARGINA,"[13, 14]"
ARGUS,"[13, 14]"
ARGYROULA,"[13, 14]"
ARI,"[1, 2, 13, 14]"
ARIADNA,"[1, 2, 4, 5, 6, 7, 8, 10, 11, 13, 14]"
ARIAN,"[1, 2, 13, 14]"
ARIANA,"[1, 2, 4, 5, 6, 13, 14]"
ARIANE,"[1, 2, 13, 14]"
ARIANELA,[13]
ARIANNA,"[1, 2, 13, 14]"
ARIANNIN,[13]
ARIANO,"[13, 6, 14]"
ARIATNA,[13]
ARIC,"[13, 14]"
ARICELI,[13]
ARICELLI,"[13, 14]"
ARICIN,"[13, 14]"
ARIDEA,"[13, 14]"
ARIE,"[1, 13, 14]"
ARIEL,"[1, 2, 5, 6, 10, 11, 13, 14]"
ARIELA,"[1, 13, 14]"
ARIELLE,"[1, 13, 14]"
ARIF,"[1, 13, 14]"
ARIK,"[1, 13, 14]"
ARIM,"[13, 14]"
ARIO,"[13, 14]"
ARION,"[1, 13, 14]"
ARIOSTO,"[13, 14]"
ARIS,"[1, 2, 13, 14]"
ARISTARCO,"[10, 13, 14]"
ARISTEO,"[1, 13, 14]"
ARISTIDES,"[1, 10, 11, 13, 14]"
ARISTION,"[13, 14]"
ARISTIPO,"[13, 14]"
ARISTO,"[13, 14]"
ARISTOBULO,"[1, 11, 13, 14]"
ARISTOCLES,"[13, 14]"
ARISTOFANES,"[13, 14]"
ARISTON,"[13, 14]"
ARISTONICO,"[13, 14]"
ARISTOTELES,"[1, 10, 13, 14]"
ARJUNA,"[13, 14]"
ARKIN,"[13, 14]"
ARLEEN,"[1, 13]"
ARLENE,"[1, 13, 14]"
ARLETTA,[13]
ARLINA,[13]
ARMAN,"[1, 13, 14]"
ARMAND,"[1, 2, 4, 5, 10, 13, 14]"
ARMANDA,"[1, 5, 6, 13, 14]"
ARMANDE,"[13, 14]"
ARMANDO,"[1, 2, 6, 10, 11, 13, 14]"
ARMANTARIA,[13]
ARMANTARIO,[13]
ARMEN,"[1, 13, 14]"
ARMENIO,"[1, 13]"
ARMENTARIA,"[13, 14]"
ARMINDA,"[1, 10, 13, 14]"
ARMINDO,"[1, 13, 14]"
ARMINTA,"[13, 14]"
ARMITA,[13]
ARMOGASTES,"[13, 14]"
ARMONIA,"[1, 13, 6, 14]"
ARNALDA,"[13, 14]"
ARNALDO,"[1, 6, 8, 10, 11, 13, 14]"
ARNAUD,"[1, 13, 14]"
ARNDT,"[13, 14]"
ARNE,"[1, 13, 14]"
ARNIE,"[13, 14]"
ARNO,"[1, 13, 14]"
ARNOL,"[13, 14]"
ARNOLD,"[1, 13, 14]"
ARNOLDO,"[1, 13, 14]"
ARNOLFO,"[11, 13, 14]"
ARNON,"[13, 14]"
ARNULFO,"[1, 10, 11, 13, 14]"
AROA,"[1, 2, 5, 6, 13, 14]"
AROLDO,"[1, 13, 14]"
ARON,"[1, 2, 13]"
ARONCIO,"[13, 14]"
ARQUELAO,"[13, 14]"
ARQUIMIDES,"[1, 13]"
ARQUIPO,"[13, 14]"
ARRIGO,"[13, 14]"
ARRIO,"[13, 14]"
ARSACIO,"[13, 14]"
ARSEN,"[1, 13, 14]"
ARSENIA,"[1, 13, 14]"
ARSENIO,"[1, 6, 10, 11, 13, 14]"
ARSHAK,"[1, 13, 14]"
ART,"[13, 14]"
ARTAJERJES,"[13, 14]"
ARTEMIA,"[1, 13, 14]"
ARTEMIO,"[1, 13, 6, 14]"
ARTEMISA,"[1, 6, 11, 13, 14]"
ARTEMON,"[13, 14]"
ARTHUR,"[1, 2, 13, 14]"
ARTIN,"[13, 14]"
ARTURO,"[1, 2, 6, 8, 10, 13, 14]"
ARUMA,"[1, 13]"
ARUMAI,[13]
ARUNI,"[13, 14]"
ARVID,"[1, 13, 14]"
ARWEL,[13]
ARWEN,"[1, 13]"
ARWYNA,[13]
ARY,"[1, 13, 14]"
ARYDE,[13]
ARYDEA,"[13, 14]"
ARYDIA,"[13, 14]"
ARYE,"[13, 14]"
ASAAR,"[13, 14]"
ASAED,[13]
ASAEL,"[1, 13, 14]"
ASAF,"[13, 14]"
ASALE,[13]
ASALFO,[13]
ASBED,"[13, 14]"
ASBEL,"[1, 13, 14]"
ASCENSION,"[1, 6, 11, 13, 14]"
ASCLAS,"[13, 14]"
ASCLEPIADES,"[13, 14]"
ASCLEPIODOTO,"[13, 14]"
ASDRUBAL,"[1, 5, 6, 10, 11, 13, 14]"
ASEL,"[1, 13]"
ASER,"[1, 13, 14]"
ASET,"[13, 14]"
ASHER,"[1, 13, 14]"
ASHFORD,"[13, 14]"
ASHJEN,"[13, 14]"
ASHLAN,"[13, 14]"
ASHLEY,"[1, 2, 13, 14]"
ASHLIN,"[13, 14]"
ASHLING,"[13, 14]"
ASHPA MUNASKA,[13]
ASHRAF,"[1, 13]"
ASHTAR,"[13, 14]"
ASHUR,"[13, 14]"
ASIEL,"[1, 13]"
ASIER,"[1, 2, 5, 6, 12, 13, 14]"
ASINCRITO,"[13, 14]"
ASIRI,[13]
ASIRIA,"[1, 13]"
ASISE,"[13, 14]"
ASLAN,"[1, 13, 14]"
ASLEM,[13]
ASMODEO,"[13, 14]"
ASPREMO,[13]
ASSIRA,[13]
ASSIRIA,[13]
ASSUR,"[13, 14]"
ASTERIA,"[1, 13, 14]"
ASTERINO,[13]
ASTIO,"[13, 14]"
ASTOR,"[1, 2, 11, 13, 14]"
ASTRID,"[1, 2, 5, 6, 10, 13, 14]"
ASUERO,"[13, 14]"
ASUNCION,"[1, 6, 8, 10, 11, 13, 14]"
ASUNTA,"[1, 6, 11, 13, 14]"
ATAHUALPA,"[13, 14]"
ATAHUALPA DE LOS ANDES,"[13, 14]"
ATALA,"[13, 14]"
ATALIA,"[1, 13, 14]"
ATALICIO,"[13, 14]"
ATALINA,"[13, 14]"
ATALIVA,"[13, 14]"
ATALO,"[13, 14]"
ATANACIA,"[13, 14]"
ATANASIA,"[1, 5, 6, 13, 14]"
ATANASIO,"[1, 6, 10, 11, 13, 14]"
ATENEA,"[1, 2, 5, 6, 13, 14]"
ATENEAS,"[13, 14]"
ATENODORO,"[13, 14]"
ATENOGENES,"[13, 14]"
ATHAN,"[13, 14]"
ATHENA,"[1, 2, 13, 14]"
ATHERTON,"[13, 14]"
ATHOS,"[1, 13, 14]"
ATHYNA,[13]
ATICA,"[13, 14]"
ATICO,"[11, 13, 14]"
ATIEH,"[13, 14]"
ATIEL,"[13, 14]"
ATIELA,"[13, 14]"
ATILA,"[1, 13, 14]"
ATILIO,"[1, 13, 14]"
ATINA,"[13, 14]"
ATMINDA,"[13, 14]"
ATON,"[13, 14]"
ATTAR,"[13, 14]"
ATUEL,"[13, 14]"
ATZIN,"[13, 14]"
AUBERTO,"[13, 14]"
AUBINO,"[13, 14]"
AUBREY,"[10, 13, 14]"
AUCA,"[13, 14]"
AUCAN,"[13, 14]"
AUCTO,"[13, 14]"
AUDA,"[13, 14]"
AUDACTO,"[13, 14]"
AUDAZ,"[1, 13, 14]"
AUDBERTO,"[13, 14]"
AUDELIA,"[1, 13, 14]"
AUDELIANA,"[13, 14]"
AUDELINA,"[1, 13, 14]"
AUDEN,"[13, 14]"
AUDIFAZ,"[13, 14]"
AUDOMARO,"[13, 14]"
AUDREY,"[1, 2, 5, 13, 14]"
AUDRIC,"[13, 14]"
AUDUN,"[13, 14]"
AUGULO,"[13, 14]"
AUGURIO,"[10, 13, 14]"
AUGUSTA,"[1, 5, 6, 11, 13, 14]"
AUGUSTAL,"[13, 14]"
AUGUSTINE,"[1, 13, 14]"
AUGUSTO,"[1, 6, 8, 10, 11, 13, 14]"
AUGUSTUS,"[13, 14]"
AUKAN,[13]
AUKI,"[13, 14]"
AUNARIO,"[13, 14]"
AURA,"[1, 2, 5, 6, 13, 14]"
AUREA,"[1, 2, 4, 5, 6, 11, 13, 14]"
AURELIA,"[1, 4, 5, 6, 11, 13, 14]"
AURELIANA,"[1, 11, 13, 14]"
AURELIANO,"[1, 10, 11, 13, 14]"
AURELINA,"[1, 13, 14]"
AURELIO,"[1, 6, 10, 11, 13, 14]"
AUREO,"[1, 13, 6, 14]"
AURISTEA,[13]
AURORA,"[1, 2, 4, 5, 6, 10, 11, 13, 14]"
AUSANO,"[13, 14]"
AUSONIA,"[13, 14]"
AUSONIO,"[13, 14]"
AUSPICIO,"[1, 13, 14]"
AUSTIN,"[1, 13, 14]"
AUSTREGISILO,"[13, 14]"
AUSTREMONIO,"[13, 14]"
AUSTRICLINIANO,"[13, 14]"
AUTONOMO,"[13, 14]"
AUXANO,"[13, 14]"
AUXENCIO,"[13, 14]"
AUXIBIO,"[13, 14]"
AUXILIADORA,"[1, 5, 6, 13, 14]"
AUXILIO,"[13, 6, 14]"
AVE,"[13, 14]"
AVELINA,"[1, 11, 13, 14]"
AVELINO,"[1, 6, 10, 11, 13, 14]"
AVENTINO,"[1, 13, 14]"
AVERY,"[13, 14]"
AVI,"[13, 14]"
AVIGDOR,"[13, 14]"
AVILIO,"[1, 13, 14]"
AVITO,"[13, 14]"
AVIV,"[13, 14]"
AVRIL,"[1, 2, 13, 14]"
AWKA,[13]
AXAEL,[13]
AXEL,"[1, 2, 5, 6, 10, 11, 13, 14]"
AYALEN,"[13, 14]"
AYARI,[13]
AYAX,"[1, 2, 13, 14]"
AYDA,"[1, 13]"
AYELEN,"[1, 10, 13, 14]"
AYERAI,"[13, 14]"
AYERAY,"[13, 14]"
AYESHA,"[1, 2, 13, 14]"
AYLA,"[1, 2, 13, 14]"
AYLAN,"[1, 2, 13]"
AYLEN,"[1, 2, 13, 14]"
AYLÌN,[13]
AYLY,[13]
AYMARA,"[1, 13, 14]"
AYNELEN,"[13, 14]"
AYRAMPU,"[13, 14]"
AYRTON,"[1, 13, 14]"
AYSHA,"[1, 2, 13]"
AYUFAL,[13]
AYUKELEN,[13]
AYUMI,"[1, 13, 14]"
AYUN,"[1, 13, 14]"
AZADANES,"[13, 14]"
AZADES,"[13, 14]"
AZAEL,"[1, 13, 14]"
AZARIAS,"[1, 13, 14]"
AZARIEL,"[13, 14]"
AZAS,"[13, 14]"
AZIMUT,[13]
AZIRIS,[13]
AZIZE,"[1, 13, 14]"
AZRAEL,"[5, 13, 6, 14]"
AZRIEL,[13]
AZUCENA,"[1, 6, 10, 11, 13, 14]"
AZUCENA DEL VALLE,"[13, 14]"
AZUL,"[1, 13, 6, 14]"
BABDA,[13]
BABELI,"[13, 14]"
BABETTE,"[13, 14]"
BABILAS,"[13, 14]"
BACHAR,"[1, 13, 14]"
BACO,"[13, 14]"
BADEMO,"[13, 14]"
BADER,"[1, 13, 14]"
BADIHA,"[13, 14]"
BADIR,"[13, 14]"
BADRA,"[1, 13, 14]"
BAHARI,"[13, 14]"
BAHIA,"[1, 13, 14]"
BAHIANA,"[13, 14]"
BAHIANO,"[13, 14]"
BAHICH,"[13, 14]"
BAHIRON,[13]
BAIL,"[13, 14]"
BAILEY,"[13, 14]"
BAINDRIDGE,[13]
BAIRD,"[13, 14]"
BAITIARE,[13]
BAKA,"[13, 14]"
BALARAMA,"[10, 13, 14]"
BALBIANA,"[13, 14]"
BALBINA,"[1, 5, 6, 11, 13, 14]"
BALBINO,"[1, 6, 10, 11, 13, 14]"
BALBO,"[13, 14]"
BALDER,"[13, 14]"
BALDOMERO,"[1, 6, 10, 11, 13, 14]"
BALDUINO,"[1, 10, 11, 13, 14]"
BALDUR,"[13, 14]"
BALDWIN,"[13, 14]"
BALINT,"[1, 13, 14]"
BALIWANI,"[13, 14]"
BALLARD,"[13, 14]"
BALTAR,"[13, 14]"
BALTASAR,"[1, 4, 5, 6, 10, 11, 13, 14]"
BALTAZAR,"[1, 13, 14]"
BALTHAZAR,"[13, 14]"
BAMBU,"[13, 14]"
BANCROFT,"[13, 14]"
BANDURY,[13]
BAPTISTE,"[1, 13, 14]"
BARAQUISIO,"[13, 14]"
BARBACIANO,"[13, 14]"
BARBARA,"[1, 2, 4, 5, 6, 10, 11, 13, 14]"
BARBATO,"[13, 14]"
BARBEA,"[13, 14]"
BARBELO,"[13, 14]"
BARCLAY,"[13, 14]"
BARDEN,"[13, 14]"
BARDOMIANO,"[13, 14]"
BARIS,"[1, 13, 14]"
BARKEV,"[13, 14]"
BARLAAN,"[13, 14]"
BARNABAS,"[13, 14]"
BARNARD,"[13, 14]"
BARNETT,"[13, 14]"
BARNEY,"[13, 14]"
BARONCIO,"[13, 14]"
BARRETT,"[13, 14]"
BARRY,"[1, 13, 14]"
BARSABAS,"[13, 14]"
BARSEN,"[13, 14]"
BARSIMEO,"[13, 14]"
BART,"[1, 13, 14]"
BARTOLO,"[1, 13, 14]"
BARTOLOME,"[1, 8, 10, 13, 14]"
BARTON,"[13, 14]"
BARUC,"[1, 11, 13, 14]"
BARUCH,"[13, 14]"
BARUIR,"[13, 14]"
BARUJ,"[13, 14]"
BARULA,"[13, 14]"
BASA,"[13, 14]"
BASHA,"[13, 14]"
BASIA,"[13, 14]"
BASIANO,"[13, 14]"
BASIL,"[1, 5, 6, 13, 14]"
BASILA,"[13, 14]"
BASILEO,"[11, 13, 14]"
BASILIANO,"[1, 11, 13, 14]"
BASILIDES,"[1, 13, 14]"
BASILIO,"[1, 6, 10, 11, 13, 14]"
BASILISA,"[1, 11, 13, 14]"
BASILISCO,"[13, 14]"
BASIMAH,"[13, 14]"
BASOLO,"[13, 14]"
BASSA,"[13, 14]"
BASSI,"[13, 14]"
BASSO,"[13, 14]"
BAST,"[13, 14]"
BASTIAN,"[1, 2, 11, 13, 14]"
BASTIANA,"[11, 13, 14]"
BAT,"[13, 14]"
BATANA,"[13, 14]"
BATIA,"[13, 14]"
BATILDE,"[1, 13, 14]"
BATSHEVA,"[13, 14]"
BATYA,"[13, 14]"
BAUDELIO,"[1, 13, 14]"
BAUDILIO,"[1, 6, 11, 13, 14]"
BAUTISTA,"[1, 6, 9, 10, 11, 13, 14]"
BAVON,"[13, 14]"
BAXTER,"[13, 14]"
BAY,"[13, 14]"
BAYACETO,"[13, 14]"
BAYAN,"[1, 2, 13, 14]"
BAYARD,"[13, 14]"
BAYO,"[13, 14]"
BAYULO,"[13, 14]"
BEACAN,"[13, 14]"
BEAGAN,"[13, 14]"
BEAMAN,"[13, 14]"
BEANO,"[13, 14]"
BEATA,"[1, 11, 13, 14]"
BEATO,"[10, 13, 14]"
BEATRICE,"[1, 10, 13, 14]"
BEATRIX,"[1, 10, 13, 14]"
BEATRIZ,"[1, 2, 6, 8, 10, 11, 13, 14]"
BEATRIZ DEL VALLE,"[13, 14]"
BEATTIE,"[13, 14]"
BEAU,"[13, 14]"
BEAUMONT,"[13, 14]"
BEAUREGARD,"[13, 14]"
BECCA,"[13, 14]"
BECK,"[13, 14]"
BEDA,"[1, 5, 6, 13, 14]"
BEDELIA,"[13, 14]"
BEDER,"[13, 14]"
BEGGA,"[13, 14]"
BEGOÑA,"[1, 2, 6, 10, 11, 12, 13, 14]"
BEGONIA,"[1, 5, 6, 13, 14]"
BEISM,"[13, 14]"
BEJLE,"[13, 14]"
BEL,"[1, 5, 6, 13, 14]"
BELA,"[1, 5, 6, 13, 14]"
BELARA,"[13, 14]"
BELARMINO,"[1, 11, 13, 14]"
BELDON,"[13, 14]"
BELEN,"[1, 2, 6, 10, 11, 13, 14]"
BELENA,"[13, 14]"
BELEROFONTE,"[13, 14]"
BELEV,[13]
BELGRANO,"[13, 14]"
BELIA,"[1, 13, 14]"
BELINDA,"[1, 2, 5, 6, 10, 11, 13, 14]"
BELINO,"[13, 14]"
BELISA,"[1, 11, 13, 14]"
BELISARIO,"[1, 10, 13, 14]"
BELKIS,"[1, 13]"
BELKYSS,"[13, 14]"
BELL,"[13, 14]"
BELLA,"[1, 2, 5, 6, 13, 14]"
BELLANCA,"[13, 14]"
BELLE,"[13, 14]"
BELONA,"[13, 14]"
BELSOR,[13]
BELSY,"[13, 14]"
BELTRAN,"[1, 2, 5, 6, 10, 11, 13, 14]"
BEM,"[13, 14]"
BEN,"[1, 5, 6, 13, 14]"
BEN HUR,"[13, 14]"
BENA,"[13, 14]"
BENCHAMIN,[13]
BENEDETTA,"[1, 13, 14]"
BENEDICT,"[1, 13, 14]"
BENEDICTA,"[1, 13, 14]"
BENEDICTO,"[1, 10, 13, 14]"
BENEN,"[13, 14]"
BENET,"[1, 2, 4, 5, 13, 14]"
BENETT,"[13, 14]"
BENICIO,"[1, 13, 14]"
BENIGNO,"[1, 10, 11, 13, 14]"
BENILDA,"[1, 13, 14]"
BENILDE,"[1, 13, 14]"
BENILDES,"[13, 14]"
BENITA,"[1, 13, 14]"
BENITO,"[1, 13, 6, 14]"
BENIZZIO,[13]
BENJAMIN,"[1, 2, 6, 10, 13, 14]"
BENJASMIN,"[13, 14]"
BENNETT,"[13, 14]"
BENNU,[13]
BENNY,"[1, 13, 14]"
BENOIT,"[1, 13, 14]"
BENON,"[13, 14]"
BENSON,"[13, 14]"
BENT,"[1, 13, 14]"
BENTE,"[1, 13, 14]"
BENTLEY,"[13, 14]"
BENYAMIN,"[1, 13]"
BERAJA,"[13, 14]"
BERANGER,"[13, 14]"
BERARDO,"[1, 13, 14]"
BERENCI,"[13, 14]"
BERENECE,"[13, 14]"
BERENICE,"[1, 10, 11, 13, 14]"
BERGO,"[13, 14]"
BERGREN,"[13, 14]"
BERIT,"[1, 13, 14]"
BERJUHI,"[13, 14]"
BERK,"[1, 13, 14]"
BERKELEY,"[13, 14]"
BERKO,"[13, 14]"
BERN,"[13, 14]"
BERNA,"[1, 5, 6, 13, 14]"
BERNABE,"[1, 5, 6, 7, 8, 10, 13, 14]"
BERNABELA,"[1, 13, 14]"
BERNADETTE,"[1, 13, 14]"
BERNADINE,"[13, 14]"
BERNARD,"[1, 13, 14, 7]"
BERNARDA,"[1, 5, 6, 13, 14]"
BERNARDINO,"[1, 8, 10, 13, 14]"
BERNARDITA,"[1, 13, 6, 14]"
BERNARDO,"[1, 2, 6, 8, 10, 13, 14]"
BERNE,"[13, 14]"
BERNIAGO,"[13, 14]"
BERNICE,"[1, 13, 14]"
BERNIE,"[10, 13, 14]"
BERNON,"[13, 14]"
BERNWARDO,"[13, 14]"
BERONICO,"[13, 14]"
BERT,"[1, 4, 5, 13, 14]"
BERTA,"[1, 2, 4, 5, 6, 7, 8, 10, 11, 13, 14]"
BERTEL,"[13, 14]"
BERTHA,"[1, 13, 14]"
BERTHOLD,"[13, 14]"
BERTIL,"[13, 14]"
BERTILA,"[1, 13, 14]"
BERTINO,"[1, 13, 14]"
BERTOLDO,"[13, 14]"
BERTON,"[13, 14]"
BERTRAND,"[1, 4, 13, 14]"
BERTULFO,"[13, 14]"
BERYL,"[1, 13, 14]"
BES,"[13, 14]"
BESA,"[13, 14]"
BESARION,"[13, 14]"
BESS,"[13, 14]"
BETA,"[5, 13, 14]"
BETANIA,"[1, 13, 14]"
BETH,"[1, 2, 5, 6, 13, 14]"
BETHANY,"[1, 13, 14]"
BETHSABE,"[1, 13, 14]"
BETIANA,"[13, 14]"
BETINA,"[1, 13, 14]"
BETSABE,"[1, 10, 13, 14]"
BETSAIDA,"[1, 13]"
BETSY,"[1, 5, 6, 13, 14]"
BETTE,"[13, 14]"
BETTIANA,"[13, 14]"
BETTINA,"[1, 13, 14]"
BETTY,"[1, 13, 14]"
BETZABET,[13]
BEULAH,"[13, 14]"
BEVAN,"[13, 14]"
BEVERLY,"[1, 13, 14]"
BEVIN,"[13, 14]"
BHAYRON,[13]
BIALY,"[13, 14]"
BIAN,"[13, 14]"
BIANCA,"[1, 2, 10, 13, 14]"
BIANOR,"[13, 14]"
BIBIANA,"[1, 5, 6, 13, 14]"
BIBLIDES,"[13, 14]"
BICOR,"[13, 14]"
BIENVENIDO,"[1, 6, 8, 10, 13, 14]"
BIGAY,"[13, 14]"
BILAL,"[1, 2, 5, 6, 13, 14]"
BILLY,"[1, 13, 14]"
BILMA,"[1, 13, 14]"
BINA,"[1, 13, 14]"
BINDA,[13]
BINIAMIN,"[13, 14]"
BINNY,"[13, 14]"
BIRGET,"[13, 14]"
BIRGITTA,"[1, 13, 14]"
BIRILO,"[13, 14]"
BIRINO,"[13, 14]"
BIRKITA,"[13, 14]"
BIRNEY,"[13, 14]"
BIRTLE,"[13, 14]"
BISHOP,"[13, 14]"
BITHRON,"[13, 14]"
BITIA,"[13, 14]"
BIVIANO,"[13, 14]"
BJORN,"[1, 2, 13, 14]"
BLADE,"[13, 14]"
BLADIMIRO,"[1, 13, 14]"
BLAINE,"[13, 14]"
BLAIR,"[13, 14]"
BLAISE,"[13, 14]"
BLAKE,"[13, 14]"
BLANCA,"[1, 2, 4, 5, 6, 10, 13, 14]"
BLANCHE,"[1, 13, 14]"
BLANDA,"[13, 14]"
BLANDINO,"[13, 14]"
BLAS,"[1, 2, 6, 8, 10, 13, 14]"
BLASCO,"[13, 14]"
BLASIDES,"[13, 14]"
BLASINA,"[1, 13, 14]"
BLAYNE,"[13, 14]"
BLAZE,"[13, 14]"
BLENDA,"[13, 14]"
BLIMA,"[13, 14]"
BLISS,"[13, 14]"
BLITHE,"[13, 14]"
BLOSSOM,"[13, 14]"
BLUMA,"[13, 14]"
BLY,"[13, 14]"
BLYTHE,"[13, 14]"
BO,"[1, 10, 13, 14]"
BODEN,"[13, 14]"
BOECIO,"[13, 14]"
BOGART,"[13, 14]"
BOGDAN,"[1, 10, 13, 14]"
BOGOS,"[13, 14]"
BOHDAN,"[1, 13, 14]"
BOHDANA,"[1, 13, 14]"
BOLESLAO,"[10, 13, 14]"
BOLONIA,"[13, 14]"
BOLTON,"[13, 14]"
BONA,"[13, 14]"
BONAIUNTA,"[13, 14]"
BOND,"[13, 14]"
